epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
161,945.747,1.04969,0.62983,1.04298,0.84223,0.81559,0.86343,0.54608,1.24255,0.88717,1.05026,0.000393176,0.000393176,0.000393176
162,951.505,1.02749,0.60728,1.03999,0.82032,0.76344,0.84019,0.52897,1.24241,0.96694,1.04828,0.000390427,0.000390427,0.000390427
163,957.14,1.05148,0.61522,1.04321,0.76094,0.76316,0.83594,0.53497,1.1948,0.94438,1.04823,0.000387678,0.000387678,0.000387678
164,962.844,1.06318,0.62374,1.05365,0.89071,0.73358,0.85112,0.50953,1.43181,0.96227,1.10309,0.000384929,0.000384929,0.000384929
165,968.469,1.00748,0.62424,1.01655,0.76767,0.80777,0.85856,0.54697,1.23637,0.88391,1.0408,0.00038218,0.00038218,0.00038218
166,974.251,1.02345,0.60446,1.0294,0.79597,0.71135,0.83878,0.5452,1.22086,0.91835,1.06274,0.000379431,0.000379431,0.000379431
167,979.94,1.00902,0.61059,1.0293,0.87108,0.69921,0.83473,0.54216,1.23838,0.93285,1.06112,0.000376683,0.000376683,0.000376683
168,985.971,1.02877,0.62289,1.04025,0.74043,0.81989,0.85228,0.56108,1.23748,0.91448,1.0521,0.000373934,0.000373934,0.000373934
169,991.723,0.99962,0.60396,1.01792,0.86192,0.82305,0.86104,0.56233,1.2361,0.92857,1.0403,0.000371185,0.000371185,0.000371185
170,997.574,1.0125,0.60176,1.03968,0.88117,0.74212,0.85947,0.56685,1.22239,0.95551,1.03326,0.000368436,0.000368436,0.000368436
171,1003.13,1.00191,0.58832,1.02251,0.83907,0.79652,0.84239,0.53955,1.2798,0.93971,1.06392,0.000365687,0.000365687,0.000365687
172,1008.92,1.00167,0.63742,1.04523,0.84676,0.80181,0.8486,0.53814,1.29752,0.92733,1.06117,0.000362938,0.000362938,0.000362938
173,1014.57,1.00791,0.58459,1.02104,0.83887,0.80218,0.84853,0.5451,1.27363,0.89422,1.04604,0.000360189,0.000360189,0.000360189
174,1020.41,0.98799,0.58855,1.01386,0.8167,0.83861,0.86618,0.52852,1.37495,0.91728,1.06958,0.00035744,0.00035744,0.00035744
175,1026.22,1.00142,0.6112,1.04148,0.80356,0.86131,0.868,0.55893,1.28297,0.85761,1.07935,0.000354691,0.000354691,0.000354691
176,1031.98,1.00606,0.6008,1.03624,0.85854,0.77632,0.86952,0.55688,1.24199,0.90183,1.0655,0.000351942,0.000351942,0.000351942
177,1037.71,1.00618,0.58951,1.02391,0.83966,0.82483,0.86979,0.56939,1.18437,0.88459,1.0335,0.000349194,0.000349194,0.000349194
178,1043.32,1.01121,0.5973,1.03032,0.85539,0.80124,0.85807,0.56174,1.19796,0.88404,1.0398,0.000346445,0.000346445,0.000346445
179,1049.18,1.00093,0.59463,1.01871,0.83681,0.80344,0.85471,0.56185,1.18078,0.88114,1.04056,0.000343696,0.000343696,0.000343696
